Objetivo;Estudiante;Entrega;Correccion;Incompleto
2;C4499A62B186542BF3563068114EBD;2021-10-09T10:26:20+02:00;2021-10-13T08:19:13+02:00;Completo
2;95CFFA89C509ADE28E1AB788379F6F4;2021-10-09T19:41:55+02:00;2022-01-08T20:06:41+01:00;Incompleto
2;3623A78F4C2EA9F15D41DBCD1AB8A;2021-10-19T20:57:47+02:00;2021-10-22T14:00:07+02:00;Completo
2;371123959749CDEB43262A178F934DDC;2021-10-20T07:20:42+02:00;2021-10-24T09:25:58+02:00;Completo
2;B4505D9DDFC3EA6F6A55922E348CF1B;2021-10-16T12:44:33+02:00;2021-10-20T14:07:34+02:00;Completo
2;30CAB910CB833A6A87CC96FA7793C6D2;2021-10-21T07:06:19+02:00;2021-11-11T20:51:00+01:00;Completo
2;BB27C0383E9D6F515BCBA7361E485A4;2021-11-02T17:56:06+01:00;2021-11-14T13:50:41+01:00;Completo
2;1ADD487FB554E1FE4AC1A889D29ED32;2021-11-12T09:50:08+01:00;2021-11-12T11:58:46+01:00;Completo
2;B1ADD6588CFC70F57F50CF87AAF389;2021-10-17T10:06:32+02:00;2021-10-20T08:18:07+02:00;Completo
2;D4B61A523EEB5C6CA4B76269DD08;2021-10-14T11:53:04+02:00;2021-10-15T10:14:38+02:00;Completo
2;EBEABA5144FD295D51ED2854A4DF8D44;2021-10-09T10:22:45+02:00;2021-10-14T07:35:28+02:00;Completo
2;9FA5C0A57A3898085745391D737BA94;2021-12-09T20:44:56+01:00;2021-12-09T20:45:38+01:00;Completo
2;FB445C4D6B7CF24219D0E98D1A48949;2021-10-12T18:05:42+02:00;2021-10-16T11:21:29+02:00;Completo
3;A17DCE17734C47AB7FF5AE29896E9AC;2021-11-15T18:36:54+01:00;2022-01-31T08:33:00+01:00;Incompleto
3;FD34CBD5FDDC181E8AC9423A27104B55;2021-10-22T06:59:26+02:00;2021-10-23T11:57:19+02:00;Completo
3;1ADD487FB554E1FE4AC1A889D29ED32;2021-12-03T07:30:02+01:00;2021-12-07T17:52:01+01:00;Completo
3;D2626683DD32562E86A2D56C9AAED54;2021-11-26T19:40:49+01:00;2021-11-28T20:00:02+01:00;Completo
3;3623A78F4C2EA9F15D41DBCD1AB8A;2021-11-10T19:13:20+01:00;2021-11-21T19:27:09+01:00;Completo
3;30CAB910CB833A6A87CC96FA7793C6D2;2022-01-06T19:36:30+01:00;2022-09-01T17:40:22+02:00;Incompleto
3;EBEABA5144FD295D51ED2854A4DF8D44;2021-10-21T19:18:51+02:00;2021-10-24T09:32:58+02:00;Completo
3;A9B14046CDB1D538916FB24F188B48E;2021-10-19T08:18:57+02:00;2021-10-19T08:22:27+02:00;Completo
3;8C5BD452F2D4A336CF3EAA4A728F6C;2022-01-09T08:54:35+01:00;2022-09-01T17:40:22+02:00;Incompleto
3;593FA92322C4E5C6CF3D126A5B9EF;2021-10-24T21:26:24+02:00;2021-10-25T12:44:40+02:00;Completo
3;EDA21C5ABAEFDF0D573F6ADDDE32BA1;2021-11-19T17:24:11+01:00;2021-11-22T12:24:38+01:00;Completo
3;3C3EDC31AEAF8A958C4271FCE761BCFD;2021-11-12T14:24:14+01:00;2021-12-09T20:41:03+01:00;Completo
3;C3574537C1172050F85AC1EBE4C9FEBB;2021-10-24T18:06:18+02:00;2021-10-28T12:12:49+02:00;Completo
3;371123959749CDEB43262A178F934DDC;2021-10-24T18:40:09+02:00;2021-10-25T12:42:17+02:00;Completo
3;ECF3E3582C216E63B19549C85371CEF;2021-10-21T19:19:04+02:00;2021-10-22T20:02:44+02:00;Completo
3;9FA5C0A57A3898085745391D737BA94;2021-12-10T11:49:39+01:00;2021-12-10T12:10:23+01:00;Completo
3;BB27C0383E9D6F515BCBA7361E485A4;2021-11-19T14:05:17+01:00;2021-11-22T12:02:21+01:00;Completo
3;D4B61A523EEB5C6CA4B76269DD08;2021-10-22T20:04:15+02:00;2021-10-23T11:57:19+02:00;Completo
3;78E465D23ECD603C4BD76CF46B4D51E;2021-12-01T16:58:27+01:00;2021-12-07T17:52:01+01:00;Completo
3;5256E5167F3C95D69AE9F8F6AC71;2021-12-08T10:25:11+01:00;2021-12-09T20:07:24+01:00;Completo
3;7311FF7E2B925D36243F5F99314AAFC;2021-11-14T12:02:46+01:00;2021-12-08T13:15:03+01:00;Completo
3;1879E6CA71C36B06D7175FB49F86AB9;2021-10-20T22:03:34+02:00;2021-10-22T20:02:44+02:00;Completo
3;9662C55436CC15B3AD8AC3B23E259A1D;2021-11-01T18:49:23+01:00;2021-11-05T07:05:25+01:00;Completo
3;C4499A62B186542BF3563068114EBD;2021-10-19T20:58:05+02:00;2021-10-22T20:02:44+02:00;Completo
3;D0CED9DDA8DCEBFC21AE7E0633F9179;2021-11-30T14:27:19+01:00;2021-12-07T17:52:01+01:00;Completo
3;95CFFA89C509ADE28E1AB788379F6F4;2021-10-20T22:04:08+02:00;2022-01-12T14:45:59+01:00;Incompleto
3;B7CBEA2D4891B6427D8D199C3952481;2021-12-11T20:58:02+01:00;2021-12-12T18:08:09+01:00;Completo
3;6D52E82A56A2AF982F24ADA041721E85;2021-10-25T17:17:06+02:00;2021-11-05T17:13:23+01:00;Completo
3;B4505D9DDFC3EA6F6A55922E348CF1B;2021-10-29T15:10:57+02:00;2021-11-05T07:05:25+01:00;Completo
3;DBBE942EB09F934B37B13C8F3FE163;2021-10-20T13:32:07+02:00;2021-10-22T20:02:44+02:00;Completo
3;427B5A8A997665E724DA742DF9520A3;2021-12-10T11:10:59+01:00;2021-12-11T10:00:41+01:00;Completo
3;B67FE0DDA769857859F777991828BD18;2021-11-22T14:17:46+01:00;2021-11-28T12:05:31+01:00;Completo
3;8936268A4314A8736AA5F612464E8E39;2021-11-26T13:25:39+01:00;2021-11-26T14:12:11+01:00;Completo
3;B1ADD6588CFC70F57F50CF87AAF389;2021-10-25T12:40:53+02:00;2021-10-25T12:44:40+02:00;Completo
3;1E31FB8A2D6BC04DF96EFA2BD7A7B622;2021-11-24T13:35:28+01:00;2021-12-07T17:52:01+01:00;Completo
3;FB445C4D6B7CF24219D0E98D1A48949;2021-10-21T18:02:31+02:00;2021-10-23T11:57:19+02:00;Completo
4;E2E541D86071B488CCDAD6AFBC9D6532;2021-11-14T13:50:41+01:00;2021-11-22T18:34:43+01:00;Completo
4;9FA5C0A57A3898085745391D737BA94;2021-12-15T10:20:06+01:00;2021-12-16T20:23:46+01:00;Completo
4;7311FF7E2B925D36243F5F99314AAFC;2021-12-11T20:10:27+01:00;2022-01-31T18:54:24+01:00;Incompleto
4;3623A78F4C2EA9F15D41DBCD1AB8A;2021-12-20T18:32:17+01:00;2021-12-23T13:46:02+01:00;Completo
4;BB27C0383E9D6F515BCBA7361E485A4;2021-11-30T10:33:36+01:00;2021-12-12T10:31:07+01:00;Completo
4;30CAB910CB833A6A87CC96FA7793C6D2;2022-09-19T09:56:21+02:00;2022-09-27T13:13:27+02:00;Completo
4;ECF3E3582C216E63B19549C85371CEF;2021-11-19T22:45:57+01:00;2021-11-21T19:56:10+01:00;Completo
4;95CFFA89C509ADE28E1AB788379F6F4;2021-11-07T18:07:31+01:00;2022-01-19T18:16:42+01:00;Incompleto
4;8C5BD452F2D4A336CF3EAA4A728F6C;2022-01-29T20:00:29+01:00;2022-09-27T13:13:27+02:00;Incompleto
4;427B5A8A997665E724DA742DF9520A3;2021-12-14T20:00:08+01:00;2021-12-16T20:42:17+01:00;Completo
4;1E31FB8A2D6BC04DF96EFA2BD7A7B622;2022-01-04T11:07:11+01:00;2022-09-27T13:13:27+02:00;Incompleto
4;5256E5167F3C95D69AE9F8F6AC71;2022-01-06T08:26:19+01:00;2022-01-07T20:21:50+01:00;Completo
4;593FA92322C4E5C6CF3D126A5B9EF;2021-12-13T07:08:42+01:00;2021-12-16T20:31:01+01:00;Completo
4;D2626683DD32562E86A2D56C9AAED54;2021-12-10T07:37:09+01:00;2021-12-12T10:31:07+01:00;Completo
4;C4499A62B186542BF3563068114EBD;2021-11-01T18:48:51+01:00;2021-11-04T15:01:51+01:00;Completo
4;FD34CBD5FDDC181E8AC9423A27104B55;2021-11-02T12:49:24+01:00;2021-11-05T09:10:52+01:00;Completo
4;FB445C4D6B7CF24219D0E98D1A48949;2021-10-28T19:18:46+02:00;2021-11-04T14:45:43+01:00;Completo
4;B67FE0DDA769857859F777991828BD18;2021-12-07T09:37:20+01:00;2022-02-02T19:32:02+01:00;Incompleto
4;1ADD487FB554E1FE4AC1A889D29ED32;2021-12-12T20:37:23+01:00;2021-12-23T12:32:21+01:00;Completo
4;D4B61A523EEB5C6CA4B76269DD08;2021-11-11T20:37:14+01:00;2021-11-14T09:22:39+01:00;Completo
4;EBEABA5144FD295D51ED2854A4DF8D44;2021-11-05T19:40:29+01:00;2021-11-14T09:27:51+01:00;Completo
4;1879E6CA71C36B06D7175FB49F86AB9;2021-11-08T10:39:07+01:00;2021-11-11T20:51:00+01:00;Completo
4;E395A8927B43B7883FACA67F5FD4121;2021-11-15T18:36:29+01:00;2021-11-21T20:20:03+01:00;Completo
4;D0CED9DDA8DCEBFC21AE7E0633F9179;2022-01-05T20:37:17+01:00;2022-09-27T13:13:27+02:00;Incompleto
4;8936268A4314A8736AA5F612464E8E39;2021-12-11T09:20:40+01:00;2021-12-17T07:46:35+01:00;Completo
4;C3574537C1172050F85AC1EBE4C9FEBB;2021-11-24T17:14:30+01:00;2021-12-17T20:12:27+01:00;Completo
4;9662C55436CC15B3AD8AC3B23E259A1D;2021-11-16T07:13:33+01:00;2021-11-22T18:34:43+01:00;Completo
4;DBBE942EB09F934B37B13C8F3FE163;2021-10-28T10:00:00+02:00;2021-11-04T14:45:43+01:00;Completo
4;B1ADD6588CFC70F57F50CF87AAF389;2021-11-06T09:26:32+01:00;2021-11-11T20:51:00+01:00;Completo
4;A9B14046CDB1D538916FB24F188B48E;2021-11-08T10:38:54+01:00;2021-11-11T07:33:36+01:00;Completo
4;EDA21C5ABAEFDF0D573F6ADDDE32BA1;2021-12-01T17:03:47+01:00;2021-12-19T09:00:37+01:00;Completo
4;A17DCE17734C47AB7FF5AE29896E9AC;2021-12-27T21:47:44+01:00;2022-02-13T12:04:28+01:00;Incompleto
4;B7CBEA2D4891B6427D8D199C3952481;2022-01-07T07:08:30+01:00;2022-01-29T20:00:29+01:00;Incompleto
4;B4505D9DDFC3EA6F6A55922E348CF1B;2021-11-11T20:18:54+01:00;2021-11-28T12:12:25+01:00;Completo
4;6D52E82A56A2AF982F24ADA041721E85;2021-11-07T08:53:26+01:00;;Completo
5;593FA92322C4E5C6CF3D126A5B9EF;2021-12-27T23:19:19+01:00;2022-01-08T19:49:13+01:00;Completo
5;B4505D9DDFC3EA6F6A55922E348CF1B;2021-11-19T18:37:13+01:00;2021-11-29T13:35:27+01:00;Completo
5;EDA21C5ABAEFDF0D573F6ADDDE32BA1;2022-01-11T08:27:08+01:00;2022-01-12T12:35:28+01:00;Completo
5;95CFFA89C509ADE28E1AB788379F6F4;2022-02-01T16:02:50+01:00;2022-02-13T12:36:19+01:00;Incompleto
5;EBEABA5144FD295D51ED2854A4DF8D44;2021-11-28T19:38:50+01:00;2021-11-29T10:56:51+01:00;Completo
5;9662C55436CC15B3AD8AC3B23E259A1D;2021-12-04T09:18:18+01:00;2021-12-09T20:31:57+01:00;Completo
5;E395A8927B43B7883FACA67F5FD4121;2021-11-23T07:05:51+01:00;2021-11-23T12:16:10+01:00;Completo
5;9FA5C0A57A3898085745391D737BA94;2021-12-17T10:25:22+01:00;2021-12-21T20:50:25+01:00;Completo
5;8936268A4314A8736AA5F612464E8E39;2021-12-16T13:17:04+01:00;2021-12-22T17:18:34+01:00;Completo
5;371123959749CDEB43262A178F934DDC;2021-11-14T13:50:41+01:00;2021-11-18T06:49:06+01:00;Completo
5;A85D113736515E96F0710B4910D35D;2021-11-23T19:30:19+01:00;2021-12-07T20:24:07+01:00;Completo
5;C3574537C1172050F85AC1EBE4C9FEBB;2021-12-31T09:03:40+01:00;2022-02-13T12:36:19+01:00;Incompleto
5;FB445C4D6B7CF24219D0E98D1A48949;2021-11-19T17:24:02+01:00;2021-11-26T09:02:25+01:00;Completo
5;D0CED9DDA8DCEBFC21AE7E0633F9179;2022-02-07T19:29:52+01:00;2022-02-13T12:12:56+01:00;Completo
5;E2E541D86071B488CCDAD6AFBC9D6532;2021-11-29T21:32:29+01:00;2021-12-01T09:20:05+01:00;Completo
5;7311FF7E2B925D36243F5F99314AAFC;2022-01-05T20:37:30+01:00;2022-01-27T16:59:11+01:00;Incompleto
5;D2626683DD32562E86A2D56C9AAED54;2021-12-16T13:17:24+01:00;2021-12-16T20:18:57+01:00;Completo
5;D4B61A523EEB5C6CA4B76269DD08;2021-11-20T12:36:13+01:00;2021-11-20T14:23:07+01:00;Completo
5;5256E5167F3C95D69AE9F8F6AC71;2022-01-11T08:27:19+01:00;2022-01-14T10:21:33+01:00;Completo
5;C4499A62B186542BF3563068114EBD;2021-11-16T07:13:23+01:00;2021-11-21T10:40:50+01:00;Completo
5;ECF3E3582C216E63B19549C85371CEF;2021-11-24T06:59:56+01:00;2021-12-07T17:52:01+01:00;Completo
5;3623A78F4C2EA9F15D41DBCD1AB8A;2021-12-29T18:15:49+01:00;2022-01-19T18:19:22+01:00;Incompleto
5;1ADD487FB554E1FE4AC1A889D29ED32;2022-01-05T19:16:04+01:00;2022-01-07T20:21:50+01:00;Completo
5;8C5BD452F2D4A336CF3EAA4A728F6C;2022-02-07T19:59:41+01:00;2022-02-13T12:36:19+01:00;Incompleto
5;B7CBEA2D4891B6427D8D199C3952481;2022-02-06T09:48:16+01:00;2022-02-13T12:21:34+01:00;Completo
5;BB27C0383E9D6F515BCBA7361E485A4;2021-12-22T07:04:38+01:00;2022-01-19T18:19:22+01:00;Completo
