Objetivo;Estudiante;Entrega;Correccion;Incompleto
1;3C3EDC31AEAF8A958C4271FCE761BCFD;2023-10-02T10:34:24+02:00;2023-10-12T09:43:45+02:00;Completo
1;CF8A406CEE78C9542A1F104C9A5CCF;2023-10-02T15:49:57+02:00;2023-10-05T07:14:39+02:00;Completo
1;5C3ED8D72AFCFDAE8D3E93439B6D2A7A;2023-10-05T09:40:37+02:00;2023-10-10T10:07:29+02:00;Completo
1;6A3D18BA609B35E7C589DC6F34829C3B;2023-10-06T14:23:48+02:00;2023-11-10T19:52:28+01:00;Completo
1;3EB9191E8556DDD54EC287A0AC7D54A;2023-10-12T18:05:38+02:00;2023-11-02T20:08:58+01:00;Completo
1;222E127C8E556917B194F2B64C853;2023-10-24T12:19:35+02:00;2023-10-29T17:26:42+01:00;Completo
1;D57E74F617270BEFCF3F1CE22573E60;2023-10-24T12:39:12+02:00;;Incompleto
2;7B4E3F48C1EAE53F782F95458D3A4E8;2023-10-06T14:11:37+02:00;2023-10-23T10:26:28+02:00;Completo
2;551C802534D34B16C9E765D6CFEED7D1;2023-10-06T14:14:15+02:00;2023-10-26T09:48:53+02:00;Completo
2;E3434EF36C2D8DAF1F8CAB44849AD83A;2023-10-06T12:20:08+00:00;2023-11-02T07:08:09+01:00;Completo
2;53AEFDA84D579B35551E51A6AD974834;2023-10-10T20:44:16+02:00;2023-10-27T10:26:06+02:00;Completo
2;158C229CE49927E33ACF997896F4C3FB;2023-10-12T12:04:49+02:00;2023-10-26T09:55:45+02:00;Completo
2;D4E522EDFCA03513F0254AD7D642358;2023-10-12T20:26:48+02:00;2023-10-23T11:49:14+02:00;Completo
2;CD1F79CB387F2FAB63833236C327AAA;2023-10-16T11:30:57+02:00;2023-10-20T10:25:04+02:00;Completo
2;91DBAE10CADAF7AB9BAF5B50B7FD4B99;2023-10-17T12:19:22+02:00;2023-10-26T11:26:51+02:00;Completo
2;195957E5F2E6EB723028D96D3443751;2023-10-18T23:25:39+02:00;2023-10-20T14:23:55+02:00;Completo
2;C57A1F2846495146F4CFC30A8ADB2D3;2023-10-19T08:43:00+02:00;2023-11-07T09:30:12+01:00;Completo
2;26294D81DF91537468F856956A1EDCC;2023-10-19T11:07:12+02:00;2023-10-26T12:39:01+02:00;Completo
2;58B2A3F11CCFC29D4393D3BC595A349D;2023-10-19T19:12:11+02:00;2023-10-27T09:11:00+02:00;Completo
2;6B931B66884B018EDE88C9AEAF8A916;2023-10-20T08:43:22+02:00;2023-10-27T12:03:49+02:00;Completo
2;AA9121E4763CDDF76E353DA7BF67597;2023-10-20T10:03:52+02:00;2023-11-08T07:55:46+01:00;Completo
2;626B7BE0F8C4B1BBBBA9776FE9997586;2023-10-21T01:02:12+02:00;2023-11-02T10:21:33+01:00;Completo
2;2D1D418B145F2A3137156C8D8BD9E248;2023-10-23T16:10:56+02:00;2023-11-10T14:30:32+01:00;Completo
2;B353487EFB7CC138C9AF37FED04784BD;2023-10-26T10:20:28+02:00;2023-11-10T11:41:12+01:00;Completo
2;3E7DFE5A29EB47E196259EBEB227603C;2023-10-26T11:35:30+02:00;2023-10-27T19:40:02+02:00;Completo
2;CF8A406CEE78C9542A1F104C9A5CCF;2023-10-26T18:56:36+02:00;2023-11-14T13:02:39+01:00;Completo
2;71329FAA5E2512D267C4BCD415273;2023-10-26T19:37:16+02:00;2023-11-10T11:53:40+01:00;Completo
2;2E3F716C76C5EEAF55657A9EF5447525;2023-10-27T09:26:28+02:00;2023-10-28T13:29:48+02:00;Completo
2;A85A6A5B291D5D8E9E744B1DFD11CB;2023-10-27T13:29:22+02:00;2023-11-16T10:06:43+01:00;Completo
2;51CA3AE47C2A84E49577519BB6C0CED6;2023-11-02T09:30:08+01:00;2023-11-10T13:58:31+01:00;Completo
2;3C3EDC31AEAF8A958C4271FCE761BCFD;2023-11-15T18:50:56+01:00;2023-11-28T09:23:06+01:00;Completo
2;DCAF37756165A13321DB4C9C36A24E7E;2023-11-20T18:35:21+01:00;2023-11-22T08:29:16+01:00;Completo
2;5C3ED8D72AFCFDAE8D3E93439B6D2A7A;2023-11-21T12:09:27+01:00;2023-12-01T17:26:03+01:00;Completo
2;C987E251F2D7B0F2B0F79341418ADFD;2023-11-28T10:20:04+01:00;2023-12-11T08:04:43+01:00;Completo
2;21282191171C9A4A2A5B682A2C8A1B3D;2023-11-29T18:18:46+01:00;;Incompleto
2;7215EE9C7D9DC229D2921A40E899EC5F;2023-12-06T19:07:32+01:00;;Incompleto
3;CD1F79CB387F2FAB63833236C327AAA;2023-10-26T19:44:43+02:00;2023-10-27T13:45:16+02:00;Completo
3;195957E5F2E6EB723028D96D3443751;2023-10-27T00:54:45+02:00;2023-10-27T17:32:31+02:00;Completo
3;7B4E3F48C1EAE53F782F95458D3A4E8;2023-10-28T13:47:35+02:00;2023-10-30T09:15:35+01:00;Completo
3;26294D81DF91537468F856956A1EDCC;2023-10-29T19:09:46+01:00;2023-11-02T09:21:33+01:00;Completo
3;551C802534D34B16C9E765D6CFEED7D1;2023-10-31T00:03:19+01:00;2023-11-02T11:54:19+01:00;Completo
3;91DBAE10CADAF7AB9BAF5B50B7FD4B99;2023-10-31T10:50:17+01:00;2023-11-07T20:32:45+01:00;Completo
3;158C229CE49927E33ACF997896F4C3FB;2023-10-31T19:09:36+01:00;2023-11-03T17:37:44+01:00;Completo
3;E3434EF36C2D8DAF1F8CAB44849AD83A;2023-11-02T09:11:33+00:00;2023-11-03T20:16:24+01:00;Completo
3;53AEFDA84D579B35551E51A6AD974834;2023-11-03T12:25:27+01:00;2023-11-08T07:44:02+01:00;Completo
3;58B2A3F11CCFC29D4393D3BC595A349D;2023-11-03T18:46:53+01:00;2023-11-07T11:59:23+01:00;Completo
3;D4E522EDFCA03513F0254AD7D642358;2023-11-06T21:50:50+01:00;2023-11-10T14:27:18+01:00;Completo
3;626B7BE0F8C4B1BBBBA9776FE9997586;2023-11-09T11:50:12+01:00;2023-11-17T13:33:55+01:00;Completo
3;6B931B66884B018EDE88C9AEAF8A916;2023-11-10T08:32:03+01:00;2023-11-15T17:50:50+01:00;Completo
3;AA9121E4763CDDF76E353DA7BF67597;2023-11-10T10:19:46+01:00;2023-11-17T10:01:41+01:00;Completo
3;71329FAA5E2512D267C4BCD415273;2023-11-14T20:27:31+01:00;2023-11-16T14:22:40+01:00;Completo
3;B353487EFB7CC138C9AF37FED04784BD;2023-11-15T11:08:06+01:00;2023-11-17T10:27:30+01:00;Completo
3;51CA3AE47C2A84E49577519BB6C0CED6;2023-11-17T13:44:19+01:00;2023-11-20T20:41:02+01:00;Completo
3;C57A1F2846495146F4CFC30A8ADB2D3;2023-11-20T11:02:32+01:00;2023-11-27T18:32:01+01:00;Completo
3;3E7DFE5A29EB47E196259EBEB227603C;2023-11-21T09:37:15+01:00;2023-11-29T11:16:45+01:00;Completo
3;3C3EDC31AEAF8A958C4271FCE761BCFD;2023-11-21T19:31:07+01:00;2023-11-29T17:49:12+01:00;Completo
3;A85A6A5B291D5D8E9E744B1DFD11CB;2023-11-23T09:41:11+01:00;2023-11-24T17:26:25+01:00;Completo
3;CF8A406CEE78C9542A1F104C9A5CCF;2023-11-30T02:13:35+01:00;2023-12-01T13:10:05+01:00;Completo
3;2D1D418B145F2A3137156C8D8BD9E248;2023-12-03T16:16:04+01:00;2023-12-11T08:25:21+01:00;Completo
3;2E3F716C76C5EEAF55657A9EF5447525;2023-12-07T13:10:05+00:00;2023-12-12T07:24:33+01:00;Completo
3;C987E251F2D7B0F2B0F79341418ADFD;2023-12-20T07:52:33+01:00;2024-01-01T19:56:17+01:00;Completo
3;DCAF37756165A13321DB4C9C36A24E7E;2024-01-24T00:22:45+01:00;2024-01-31T20:10:54+01:00;Completo
4;CD1F79CB387F2FAB63833236C327AAA;2023-11-02T17:21:28+01:00;2023-11-09T10:16:23+01:00;Completo
4;26294D81DF91537468F856956A1EDCC;2023-11-06T13:11:58+01:00;2023-11-13T13:32:33+01:00;Completo
4;158C229CE49927E33ACF997896F4C3FB;2023-11-10T08:46:13+01:00;2023-11-24T11:32:56+01:00;Completo
4;53AEFDA84D579B35551E51A6AD974834;2023-11-10T09:04:44+01:00;2023-11-24T09:56:41+01:00;Completo
4;E3434EF36C2D8DAF1F8CAB44849AD83A;2023-11-10T13:17:08+00:00;2023-11-18T12:11:04+01:00;Completo
4;7B4E3F48C1EAE53F782F95458D3A4E8;2023-11-10T16:33:08+01:00;2023-11-13T10:11:53+01:00;Completo
4;551C802534D34B16C9E765D6CFEED7D1;2023-11-10T18:39:29+01:00;2023-11-14T09:00:46+01:00;Completo
4;91DBAE10CADAF7AB9BAF5B50B7FD4B99;2023-11-11T21:03:04+01:00;2023-11-29T11:28:28+01:00;Completo
4;B353487EFB7CC138C9AF37FED04784BD;2023-11-18T11:45:27+01:00;2023-12-01T17:14:49+01:00;Completo
4;195957E5F2E6EB723028D96D3443751;2023-11-19T20:22:01+01:00;2023-11-29T17:42:47+01:00;Completo
4;6B931B66884B018EDE88C9AEAF8A916;2023-11-21T09:47:02+01:00;2023-11-24T09:41:17+01:00;Completo
4;58B2A3F11CCFC29D4393D3BC595A349D;2023-11-21T17:10:05+01:00;2023-11-24T11:25:55+01:00;Completo
4;71329FAA5E2512D267C4BCD415273;2023-11-23T13:12:50+01:00;2023-11-29T17:40:48+01:00;Completo
4;AA9121E4763CDDF76E353DA7BF67597;2023-11-26T12:45:12+01:00;2023-12-02T19:10:30+01:00;Completo
4;51CA3AE47C2A84E49577519BB6C0CED6;2023-11-28T11:41:32+01:00;2023-12-17T18:14:32+01:00;Completo
4;D4E522EDFCA03513F0254AD7D642358;2023-11-30T08:53:21+01:00;2023-11-30T20:47:56+01:00;Completo
4;626B7BE0F8C4B1BBBBA9776FE9997586;2023-11-30T09:29:52+01:00;2023-12-01T13:34:52+01:00;Completo
4;A85A6A5B291D5D8E9E744B1DFD11CB;2023-12-02T12:52:53+01:00;2023-12-15T17:43:27+01:00;Completo
4;C57A1F2846495146F4CFC30A8ADB2D3;2023-12-07T13:46:19+01:00;2023-12-28T19:37:31+01:00;Completo
4;2E3F716C76C5EEAF55657A9EF5447525;2023-12-13T00:17:02+00:00;;Incompleto
4;CF8A406CEE78C9542A1F104C9A5CCF;2023-12-13T20:10:38+01:00;2023-12-15T13:26:03+01:00;Completo
4;3C3EDC31AEAF8A958C4271FCE761BCFD;2023-12-21T15:51:02+01:00;2024-01-04T19:56:09+01:00;Completo
4;2D1D418B145F2A3137156C8D8BD9E248;2024-01-26T13:03:36+01:00;2024-02-01T08:53:10+01:00;Completo
4;DCAF37756165A13321DB4C9C36A24E7E;2024-02-06T19:58:09+01:00;2024-02-07T20:01:30+01:00;Completo
5;CD1F79CB387F2FAB63833236C327AAA;2023-11-16T20:27:02+01:00;2023-11-18T12:10:38+01:00;Completo
5;7B4E3F48C1EAE53F782F95458D3A4E8;2023-11-18T14:38:06+01:00;2023-11-23T10:06:14+01:00;Completo
5;26294D81DF91537468F856956A1EDCC;2023-11-23T19:23:45+01:00;2023-11-25T18:49:28+01:00;Completo
5;551C802534D34B16C9E765D6CFEED7D1;2023-11-23T21:32:13+01:00;2023-11-26T17:12:35+01:00;Completo
5;6B931B66884B018EDE88C9AEAF8A916;2023-11-26T10:40:30+01:00;2023-11-29T11:13:19+01:00;Completo
5;E3434EF36C2D8DAF1F8CAB44849AD83A;2023-11-26T18:19:34+00:00;2023-11-30T10:17:34+01:00;Completo
5;158C229CE49927E33ACF997896F4C3FB;2023-11-27T16:54:15+01:00;2023-11-30T10:01:44+01:00;Completo
5;58B2A3F11CCFC29D4393D3BC595A349D;2023-11-27T17:50:26+01:00;2023-11-29T15:04:14+01:00;Completo
5;91DBAE10CADAF7AB9BAF5B50B7FD4B99;2023-11-27T21:28:50+01:00;2023-11-28T11:08:11+01:00;Completo
5;53AEFDA84D579B35551E51A6AD974834;2023-11-28T20:58:52+01:00;2023-11-30T10:01:44+01:00;Completo
5;195957E5F2E6EB723028D96D3443751;2023-11-30T10:20:21+01:00;2023-12-01T17:14:49+01:00;Completo
5;B353487EFB7CC138C9AF37FED04784BD;2023-12-03T13:34:14+01:00;2023-12-11T12:50:41+01:00;Completo
5;D4E522EDFCA03513F0254AD7D642358;2023-12-03T21:03:23+01:00;2023-12-15T10:23:18+01:00;Completo
5;626B7BE0F8C4B1BBBBA9776FE9997586;2023-12-08T21:23:33+01:00;2023-12-15T17:31:04+01:00;Completo
5;AA9121E4763CDDF76E353DA7BF67597;2023-12-14T12:57:24+01:00;2023-12-17T19:13:12+01:00;Completo
5;71329FAA5E2512D267C4BCD415273;2023-12-15T10:41:10+01:00;2023-12-22T09:57:06+01:00;Completo
5;A85A6A5B291D5D8E9E744B1DFD11CB;2023-12-27T10:09:38+01:00;2024-01-15T18:05:35+01:00;Completo
5;51CA3AE47C2A84E49577519BB6C0CED6;2023-12-28T12:15:52+01:00;2023-12-31T18:51:34+01:00;Completo
5;CF8A406CEE78C9542A1F104C9A5CCF;2023-12-29T16:22:48+01:00;2024-01-07T20:31:24+01:00;Completo
5;3C3EDC31AEAF8A958C4271FCE761BCFD;2024-01-09T18:55:43+01:00;2024-01-15T19:55:51+01:00;Completo
5;C57A1F2846495146F4CFC30A8ADB2D3;2024-01-09T21:08:36+01:00;2024-01-11T11:06:38+01:00;Completo
5;DCAF37756165A13321DB4C9C36A24E7E;2024-02-07T23:57:59+01:00;2024-02-14T08:52:49+01:00;Completo
5;2D1D418B145F2A3137156C8D8BD9E248;2024-02-11T12:36:59+01:00;2024-02-11T19:37:43+01:00;Completo
6;7B4E3F48C1EAE53F782F95458D3A4E8;2023-11-24T19:42:45+01:00;2023-11-25T18:25:45+01:00;Completo
6;CD1F79CB387F2FAB63833236C327AAA;2023-11-25T09:16:18+01:00;2023-11-29T09:38:26+01:00;Completo
6;91DBAE10CADAF7AB9BAF5B50B7FD4B99;2023-11-29T23:26:53+01:00;2023-11-30T12:31:41+01:00;Completo
6;551C802534D34B16C9E765D6CFEED7D1;2023-11-30T01:35:02+01:00;2023-11-30T12:34:57+01:00;Completo
6;6B931B66884B018EDE88C9AEAF8A916;2023-11-30T14:16:01+01:00;2023-12-01T11:28:21+01:00;Completo
6;26294D81DF91537468F856956A1EDCC;2023-12-01T09:43:32+01:00;2023-12-01T14:18:43+01:00;Completo
6;53AEFDA84D579B35551E51A6AD974834;2023-12-01T10:02:27+01:00;2023-12-01T19:31:04+01:00;Completo
6;158C229CE49927E33ACF997896F4C3FB;2023-12-01T10:03:10+01:00;2023-12-01T11:28:21+01:00;Completo
6;58B2A3F11CCFC29D4393D3BC595A349D;2023-12-01T12:23:27+01:00;2023-12-01T17:18:11+01:00;Completo
6;B353487EFB7CC138C9AF37FED04784BD;2023-12-11T15:48:18+01:00;2023-12-15T09:38:24+01:00;Completo
6;D4E522EDFCA03513F0254AD7D642358;2023-12-22T13:46:51+01:00;2024-01-06T13:54:26+01:00;Completo
6;AA9121E4763CDDF76E353DA7BF67597;2023-12-26T17:40:52+01:00;2024-01-15T10:41:26+01:00;Completo
6;E3434EF36C2D8DAF1F8CAB44849AD83A;2023-12-28T15:26:12+00:00;2023-12-31T09:58:53+01:00;Completo
6;195957E5F2E6EB723028D96D3443751;2024-01-02T01:04:21+01:00;2024-01-05T18:46:26+01:00;Completo
6;626B7BE0F8C4B1BBBBA9776FE9997586;2024-01-04T17:31:43+01:00;2024-01-05T17:49:49+01:00;Completo
6;71329FAA5E2512D267C4BCD415273;2024-01-10T21:29:22+01:00;2024-01-16T15:00:14+01:00;Completo
7;158C229CE49927E33ACF997896F4C3FB;2023-12-05T17:54:03+01:00;2023-12-11T18:19:31+01:00;Completo
7;551C802534D34B16C9E765D6CFEED7D1;2023-12-06T15:19:08+01:00;2023-12-11T17:25:23+01:00;Completo
7;CD1F79CB387F2FAB63833236C327AAA;2023-12-17T10:44:13+01:00;2023-12-20T12:02:59+01:00;Completo
7;B353487EFB7CC138C9AF37FED04784BD;2023-12-18T14:55:38+01:00;2023-12-24T12:12:43+01:00;Completo
7;53AEFDA84D579B35551E51A6AD974834;2023-12-20T11:23:16+01:00;2023-12-22T10:21:00+01:00;Completo
7;7B4E3F48C1EAE53F782F95458D3A4E8;2023-12-21T12:32:29+01:00;2023-12-29T10:21:22+01:00;Completo
7;26294D81DF91537468F856956A1EDCC;2023-12-23T19:58:59+01:00;;Incompleto
8;158C229CE49927E33ACF997896F4C3FB;2023-12-14T10:26:40+01:00;2023-12-28T20:19:04+01:00;Completo
8;551C802534D34B16C9E765D6CFEED7D1;2023-12-17T13:25:38+01:00;2023-12-24T10:32:27+01:00;Completo
8;CD1F79CB387F2FAB63833236C327AAA;2023-12-25T14:16:16+01:00;2023-12-29T10:42:15+01:00;Completo
8;B353487EFB7CC138C9AF37FED04784BD;2023-12-26T09:55:11+01:00;2023-12-29T13:11:31+01:00;Completo
8;7B4E3F48C1EAE53F782F95458D3A4E8;2023-12-27T19:36:41+01:00;2023-12-29T10:39:48+01:00;Completo
8;53AEFDA84D579B35551E51A6AD974834;2023-12-30T23:03:31+01:00;2024-01-06T19:36:00+01:00;Completo
9;B353487EFB7CC138C9AF37FED04784BD;2023-12-31T18:48:51+01:00;2024-01-06T19:58:05+01:00;Completo
9;CD1F79CB387F2FAB63833236C327AAA;2024-01-02T19:40:03+01:00;;Incompleto
9;551C802534D34B16C9E765D6CFEED7D1;2024-01-04T20:02:05+01:00;2024-01-05T15:00:59+01:00;Completo
9;7B4E3F48C1EAE53F782F95458D3A4E8;2024-01-08T00:56:09+01:00;2024-01-12T14:21:36+01:00;Completo
9;158C229CE49927E33ACF997896F4C3FB;2024-01-10T12:23:41+01:00;2024-01-16T09:22:00+01:00;Completo
